,RMOIST,CH4toCO2_peat,oxid_frac,tiller_por,tiller_radius,catotelm_por,acrotelm_por,Fgas,RMOIST_ANAEROBIC,decay_length,RMSE
34,0.34697540702298285,0.13907176557928325,1.091750248009339,0.8820739611051978,0.010506476573646069,0.14897482930682598,0.9402404508553445,0.0009283389430493116,0.014607644453644753,23.238790117856116,0.025624163565002026
35,0.5842267272807657,0.2700324233714491,0.5817321272566914,0.38196382857859135,0.007120912140235304,0.9458290853537619,0.3334504259750247,0.026508815735578537,0.08615898694843055,4.627929934021085,0.2377706896817415
36,0.7143026721477509,0.11719125494360923,0.5036552174948156,0.18945506354793906,0.003972283964976668,1.0271831156685949,0.7629442075733095,0.006655330946668982,0.005037061031907797,18.769862364791333,0.09284228381379304
37,0.4634406793862581,0.23983902637846768,0.7433644962962718,0.7968632820993663,0.00802824329584837,0.6425925583112985,0.22323800041340292,0.02590773995965719,0.09572976725175977,11.531305398605763,0.24282785696775336
38,0.054920434700325135,0.03817179814912379,0.6482302305754275,0.5615197114646435,0.014214392504654824,0.3820238002110272,1.2338061748538167,0.020663121845573187,0.06066170707345009,2.7521589199081062,0.029900436695312012
39,0.7863693560380489,0.16932716619223356,0.9827888309024275,0.9766408088617028,0.0033030819939449427,0.7127779209986328,0.6237879385706037,0.01002588235773146,0.03857290092855692,21.372553367353976,0.16590981510956085
40,0.8681300766486675,0.12962054783478377,0.6905331957619638,0.7595359241589904,0.012319136210717261,0.8467848079744725,0.7448078095912932,0.005571109112352132,0.00857279058545828,5.027900209091603,0.0526927771817285
41,0.12882227216847242,0.2976075337734073,0.9301933468319477,0.22948089698329568,0.001462986613623798,0.1744485605508089,0.1335266982205212,0.02371072509326041,0.09219685085117818,25.267043112777174,0.05211365823701435
42,0.3827712637931108,0.06420392449013888,0.4599251047708094,1.091825180966407,0.005823594387620687,0.48907313458621504,1.1084376845508814,0.019579374035820364,0.05092175388708711,14.875273818708955,0.025707847046202333
43,0.6412431234121323,0.22255547842010856,0.7944345745723695,0.44467807877808807,0.009941581198945641,1.1071517343167216,0.5694339343346655,0.007828365080058575,0.04830393744632602,9.255465308763085,0.2088889257777392
44,0.5102084068395197,0.010807991391047836,1.04388818112202,0.6667192068882287,0.008666381249204278,0.756362824467942,1.0024459041189402,0.017835841504856943,0.06713298652321101,20.962949449103327,0.03953205424181538
45,0.2653472197242081,0.1785648656077683,0.6281250476837159,1.1464287536218762,0.005225655790418386,0.2648727375082671,0.3879343878943473,0.014756650328636168,0.03209250792860985,0.7333408090285957,0.15105040436071082
46,0.24532483796589077,0.09039135886356234,0.9048270717263223,0.3505097275599838,0.002035091961733997,0.5435592974536121,0.8505281526129692,0.001953478027135134,0.023611551988869908,11.080847986694424,0.032061941917976226
47,0.9981526777427644,0.2485128194373101,0.3949484747368842,0.9107876495458187,0.013620230206288397,1.0526677649002523,0.31531523396261035,0.028764911787584422,0.07715827440842987,16.792294108029456,0.2709541610858073
48,0.9578087729029358,0.09319983639754353,0.9398279540706427,0.5197181300260126,0.0070192292612046,0.29489106130786236,0.4916204401291907,0.00285357054322958,0.08833545055240394,12.433356743585318,0.10787240514044617
49,0.21992661615833642,0.2603949498012662,0.7115172561258079,1.0166172748431563,0.011075071021914481,0.8088777614757418,1.1054290924221277,0.029710294296965003,0.010876310244202615,18.06580710662529,0.08618059753957938
50,0.2907001819368452,0.027221410647034643,0.7979980897158385,0.15376106668263673,0.011636344953440129,1.0872218688949942,0.35540550099685786,0.016962986821308732,0.04591952795162797,22.291595724131913,0.030744238796530352
51,0.5505976892914624,0.18590455424971877,0.4755704977083951,0.8343493905849756,0.0007249168725684285,0.591555453510955,0.8913212835788726,0.013724980261176824,0.05487318737432361,2.039807879831642,0.08291395260592294
52,0.6661183557007462,0.04665716823190451,0.5893997840117663,0.8528259979560973,0.0031685585947707293,0.2404421871062368,0.17306418349035085,0.020610816227272153,0.03595810476690531,13.797875304333864,0.06129813837604383
53,0.4236382835451514,0.21408239335753024,1.016518092621118,0.40870637269690635,0.014815841778181493,0.8633288291282951,0.7861714798491447,0.00870099188759923,0.06483442559838296,8.099080298654735,0.11635070551985865
54,0.08800063002854586,0.12567875166423617,0.35016356306150553,1.2047848449088634,0.007928273901343345,1.1776109506376087,0.6736903202254324,0.004625498503446579,0.07954687969759107,3.930200667865574,0.07996491914519693
55,0.8432095847651362,0.2845919886231422,0.8721297598909588,0.6092023408040405,0.004542827038094401,0.5011685652192682,1.2108678854536266,0.022810404477640985,0.01966507798060775,24.147161279805005,0.12192919775531738
56,0.7614526407048107,0.036458014603704215,0.4026623646728694,0.31926889447495344,0.009838178353384137,0.6350087477825581,0.1554905427619815,0.02163645565509796,0.026994072925299407,1.6523866875097155,0.023073044442068192
57,0.01409501601010561,0.1585440597962588,0.8299149164464326,0.9438625149428845,0.006397571358829736,0.9702199629973619,0.6958974204026162,0.010956615535542369,0.07380174780264497,20.250595755688845,0.14454436679650556
58,0.5043114756885916,0.1018769374396652,0.5382430368568748,0.6379561427980662,0.0013318962184712291,0.7096953480970114,0.5477590726688504,0.0056506394315510985,0.08230668790638447,17.694342027790846,0.13231589808739902
59,0.7391741278860718,0.2335939539410174,1.0603434796445073,1.1733918382786215,0.01291715292725712,0.3205073154531419,1.1570766384713351,0.025066498685628175,0.01689587589353323,10.376795478351413,0.04881714426405068
60,0.6246122331824153,0.15325274932198227,0.7517028352245689,1.0566155586391688,0.01349108933005482,0.40199267864227295,0.4378279914613813,0.001769350552931428,0.09812746262177825,24.56931109679863,0.16321153751369435
61,0.3723321457859129,0.27514410046860577,0.5233491814229637,0.48238420328125364,0.0026348212687298655,1.2032338386867196,0.9794988451991229,0.02751327758654952,0.0010752861388027668,5.936274796258657,0.062266448311310535
62,0.1469958241842687,0.07367168026044964,0.9846898695919664,0.7175515267066658,0.005120540354400873,0.9067711411509662,0.26513263895176353,0.01587923716753721,0.04242329224944115,8.536791026499122,0.048489207436892924
63,0.8770266508869827,0.20519398651085793,0.6622193133458496,0.26900179609656333,0.009238408701494337,0.12342932894825936,0.8737466553691774,0.011527464827522635,0.05837233159691096,15.78799293329939,0.10248283518155281
64,0.8896808170620352,0.04127435642294586,0.9607034967280925,0.9516449540853501,0.01192707299720496,0.5234842176549136,0.7725038954056799,0.013908517956733703,0.08707999689504504,9.024199595488607,0.01765429754107317
65,0.13433387071825564,0.1729850464873016,0.637867284147069,0.3098711769096554,7.48292589560151e-05,1.1463021408300846,0.23153959847986696,0.017278303233906625,0.015272309724241496,14.694541555084287,0.1989925009694892
66,0.3773201195523143,0.11631782041862605,0.7302791971247644,1.1661394110880792,0.007196647385135293,0.8856543499510734,1.2242061887867748,0.02979037751443684,0.02861771620810032,25.447722888551652,0.03454016738723528
67,0.6196320467069745,0.23841026118956504,0.5022909314371645,0.6478985588997603,0.010318539943546057,0.20914105651900172,0.6154564440250396,0.0032705106027424336,0.06902854051440954,5.259218410216271,0.1948797342834065
68,0.7516486700437963,0.1399440992437303,0.5625963792204857,0.48963294243440036,0.00810583820566535,0.5779336016625166,1.0471993439365177,0.022627781415358185,0.03779713278636337,16.966700041946023,0.04892993185802922
69,0.49182867048308254,0.27146007905714215,1.0843314003665,1.046686239168048,0.0037862069997936488,1.091850563371554,0.5049721676390618,0.004311096724122762,0.05984932081773878,11.305793545302002,0.11911426852554689
70,0.018782991906628015,0.06998755513690412,0.4237191226799041,0.2612072765827179,0.003459432818926871,0.7952657865826039,0.9498008262831716,0.00861999224871397,0.09665058627724649,0.5083489376120269,0.023758000553212085
71,0.7567729278560728,0.19188530186191202,0.8513371855020524,0.7269539485685528,0.014165665204636753,0.29952742643654345,0.34175134073011576,0.020192959746345877,0.005701535381376743,20.788589827995747,0.172822947285202
72,0.8307910122629255,0.08895483579486607,0.37598180645145474,1.0265471188351512,0.0016193375503644346,0.11010573287494481,1.0288185132667422,0.025118251405656336,0.047592065297067165,4.808810398634523,0.025371697590134374
73,0.10041094317100942,0.24764935315586625,0.8975824894383551,0.51246991539374,0.012270409022457898,0.9111366922035813,0.415575488563627,0.006039363434538245,0.050051193311810495,23.470302832778543,0.2602127771933863
74,0.41890189109370113,0.014475848572328687,0.6119214402511717,0.8249474932439625,0.01001917622052133,1.1898850115016102,0.8241854356601833,0.011109991902485489,0.09315753364935518,14.285085837822406,0.033616765520122084
75,0.6708630075119436,0.18165965735912323,1.039405173296109,0.1615561107173562,0.005637517534196376,0.40633081798441706,0.28771442724391816,0.021921725180000066,0.009203886520117522,7.005430884938686,0.08736638757957693
76,0.5378715621307493,0.060537176812067627,0.7725467292126269,0.4181046147830785,0.005301391147077083,0.34312121509574356,0.7184657802339642,0.011476628528907894,0.07811876628547908,21.147360807098448,0.08316380481245542
77,0.3034185181185603,0.21946178752928971,0.44975374629721043,0.8450440833345056,0.008478444730862974,0.6781234034337102,0.10592520819045603,0.015491429585963487,0.024242457002401352,2.577604785002768,0.04102114996812434
78,0.2150030502770096,0.13105818040668965,0.9169393255375327,0.5992604492232204,0.013778383587487042,0.9928086400963365,1.1348107071127742,0.02735898658633232,0.031380826700478794,11.705912021361291,0.019163776019681066
79,0.9627401297632605,0.2984721009153873,0.6889942867215724,1.2120377966202796,0.0019881672179326414,0.6034093828406184,0.5970746258739382,0.0014831663947552443,0.0662626168690622,18.99500243719667,0.2974244180180485
80,0.987670057490468,0.12480429298244415,0.8823061251547188,0.21954293930903077,0.01115264469757676,0.7440702049527317,0.2005996043793857,0.026427766140550375,0.05547509994357824,10.606085950322448,0.19126278532704297
81,0.25581524550914764,0.28316659839823843,0.37206070674583314,0.7667928097769618,0.006833131061866879,0.35968956127762797,0.8124392317607998,0.0005103180650621652,0.04685102738440037,17.87309905011207,0.1911524529635249
82,0.2625307328719646,0.049762954544276,1.0180691610090435,0.45407186243683106,0.000881232158280909,0.6739100605249404,0.6461239061318337,0.012318355282768607,0.010025777760893107,20.07189122121781,0.0673593770658908
83,0.5130171064008028,0.21773911985568703,0.6026731172110886,1.0840388079173864,0.01158758211415261,1.0048763012979178,1.184560932032764,0.016495633833110333,0.08764360649511219,1.4230437276884913,0.0544919910255422
84,0.6304642818402499,0.024116727355867625,0.482814364740625,1.1370229223743082,0.014974016728810966,0.9411838650237768,0.4640547136310488,0.0101060155313462,0.018814354576170447,15.615562240686266,0.028424942128239653
85,0.3935583684127778,0.18224893941543996,0.8169568901881576,0.674510317016393,0.003121655420400202,0.16257809465751052,1.079121455689892,0.021080226302146912,0.07885484471917154,8.313820709194987,0.06355840804234096
86,0.1258299378491938,0.09407539810054003,0.7159838130697609,0.9207219519652428,0.004618598269298673,0.4408616765402257,0.38294133529998364,0.02609132783487439,0.06543652908876539,6.159291426371782,0.0680365753953839
87,0.8711141479201615,0.26182145169004795,0.9560108190868051,0.34326597135514025,0.007740373257547617,1.2379268787335604,0.9175886263605206,0.006970811979845166,0.0368897951208055,24.741695476602764,0.14076016007736786
88,0.7970998400636017,0.07733612790703773,0.6696546118706466,0.5678818474523724,0.006473342254757881,1.04832093315199,0.4462341725826263,0.007674124259501695,0.016109430324286224,1.8609026565216482,0.04027168629831742
89,0.04419821003451944,0.2082898369897157,1.003846360044554,1.245249742269516,0.009650277374312281,0.5568992865737528,0.9891644869931041,0.01929335449822247,0.08155686045065523,22.062058250512926,0.08925332857947409
90,0.46648892435245215,0.1518174146208912,0.5276409589219838,0.38920810930430894,0.013075327542610466,0.26051603308878835,0.2567656550556421,0.02365993875078857,0.07444333322346211,18.29529826743528,0.1424412994387626
91,0.7112461678218096,0.27427737157791854,0.7677171792834998,0.8721401832066478,0.001284992708824575,0.7696951386518776,0.8641120024956762,0.005183465927839279,0.027892003022134307,12.612308279704301,0.15453683903902765
92,0.594773814426735,0.10331116047687827,1.0706942667253316,0.7896069210022688,0.002791136219166219,1.1387423982843756,0.14712397227995097,0.028918237974867225,0.05901410793885589,24.37037859875709,0.04678906323443722
93,0.3364361108560115,0.23445957981050014,0.5603090591263026,0.199393545743078,0.013442326155491173,0.4664756279904395,0.686262358399108,0.00223858293145895,0.043321413267403845,4.102779561467468,0.15067311074431916
94,0.1751422894001007,0.03279245529323816,0.8312741957139225,0.9844277064315976,0.009315982041880487,0.20602936041541398,0.5561659413855523,0.014808353092521428,0.00028864964842796327,7.92644891720265,0.037684754507511485
95,0.9146145213395357,0.15544710629619657,0.4157383655197918,0.5521264523267746,0.004934441819787025,0.8241796178743243,1.1667415969539434,0.018224401110783217,0.09737744424492122,13.57471047323197,0.04349779628262313
96,0.9339838991966098,0.11270500329323112,0.6226363455876709,0.3253020104020834,0.014299037307500838,0.7503759768791496,0.6610187188722193,0.018943356620147823,0.04379369476810098,8.712742843385785,0.08562685127213061
97,0.18671891800127924,0.24428932450711727,1.0508531710598619,0.9380814558826388,0.0036771447490900754,0.27253785780631,1.1966478448361157,0.008024132866412402,0.05387078253552318,16.017642908450217,0.042859639433894994
98,0.33265431156381964,0.04274599764496088,0.3872395908925682,0.6920627708546818,0.004062650841660798,0.533044890826568,0.18573139579966663,0.00483394369482994,0.09050744753330947,25.152247143071143,0.05580040484237414
99,0.5676096072606742,0.16471701317466794,0.9081070920452476,1.1190001413226127,0.008414894579909741,1.0648598958738147,0.8003783576190471,0.02400945025496185,0.01182645969092846,6.5666845592670136,0.06775566681874147
100,0.6996196253225208,0.06837486818432807,0.9298457856290043,1.101054349076003,0.010653459965251386,0.8407650543376802,0.36751989726908507,0.002592257224023342,0.08054604204371572,17.464791239239275,0.05370323416611306
101,0.44718646962195635,0.20029548500664532,0.7011689954902978,0.43766086846590047,0.007447227579541504,0.18215097379870712,0.9060986663680523,0.028564581563696265,0.02178766867145896,10.200942848064004,0.11284598989162253
102,0.0711746444646269,0.14341585443355143,0.7845426687505097,0.7504405047744513,0.0002666775416582823,0.4785960209090262,0.4795192067045718,0.01857757114805281,0.03500509429723025,1.0220753392204642,0.10835060819574822
103,0.801052402863279,0.2657231817767024,0.46248134775087235,0.23636539941653611,0.012086308747529983,1.1193109592422843,1.0906560986768454,0.014455165173858404,0.0626595675945282,19.667758124135435,0.09955060416461183
104,0.8517551279161125,0.015101191643625497,0.7415376521181316,0.5351696575060487,0.0021179881878197193,1.0197242504451423,0.2778086250647902,0.00016036667861044407,0.08404227755963803,3.7036632994189858,0.030123638955317736
105,0.11425994955934583,0.17423571183346212,0.5128177245147526,1.0009142314083874,0.013999646874144673,0.6483643770217895,0.8879623069427907,0.026777706798166035,0.0182885242626071,23.968097628094256,0.10020194801525718
106,0.3973335864022374,0.08561970020644366,0.9714176421053708,0.21567031973972917,0.00875820389483124,0.3700379200279712,0.4251651639118791,0.01614617954939604,0.025213082414120437,13.164352934621274,0.07193562571198879
107,0.6576180721446871,0.25324852457270025,0.6493131808470936,0.7727257145568729,0.005607132422737777,0.7230773030314593,0.9652875783853232,0.01266782029531896,0.07246059188619257,7.519256087206303,0.0985741245580126
108,0.5246502265147864,0.13425006098113954,0.4357157327700406,0.8900286131538452,0.005975988912396132,1.2168000392150133,0.5356490654405206,0.021433825492858886,0.04103388637304306,22.470560961123557,0.14079709131066667
109,0.28184360077604653,0.29301286788657305,0.8640669774264098,0.3717898590490222,0.010266205281950533,0.45128639480099075,1.142294870922342,0.009752398459240794,0.05663998443633318,2.2662468335591255,0.08539369962264687
110,0.22882845691405237,0.05976856036111712,0.5755020793527365,1.2277560347691179,0.012458942206576467,0.13702185517176985,0.16759616523049772,0.007323942678049206,0.09947147956117988,13.013081768434494,0.05485143072021727
111,0.9837108580674976,0.2270256898086518,1.0965040080714972,0.5859801595099271,0.0017818886227905749,0.9560911744367331,0.710666029388085,0.02573821501806378,0.002859137672930956,18.699230289738626,0.04091352238347565
112,0.943366953227669,0.051251816833391785,0.5163838785607368,0.7105343286879361,0.007606653696857393,0.3959729999769479,1.246407652180642,0.006392980506643653,0.012872628495097162,10.90499497046694,0.02526334031034621
113,0.20343023510649802,0.20945289749652146,0.757191850244999,0.27823097649961714,0.004400303740985692,1.2109361769631506,0.6382186168804764,0.024764652214944363,0.08476614933460952,16.562742933537812,0.18929920244108764
114,0.3071965629886836,0.12120855756103992,0.6589389801025392,1.0635000569745898,0.0028448784258216617,0.8962940895929932,0.7503471150062978,0.022274837996810674,0.07162229744717478,20.38011220348999,0.09158438255657453
115,0.565039508966729,0.289027335466817,0.9923990663606674,0.47328877979889517,0.014664392061531544,0.13558849175460636,0.20882048066705466,0.010756861204281449,0.03073425749316812,0.10302984667941928,0.2366102211700542
116,0.6824933044333011,0.09752897288650274,0.8192789826076479,0.665249945037067,0.01125209379941225,0.6290219665970652,0.9281963157001882,0.015141488928347826,0.0620516836643219,15.104923407919705,0.02590055221863785
117,0.4382006061542779,0.2561017668340355,0.4030100599862635,1.148184117022902,0.0006303188111633062,0.9778850168921053,0.31846254258416595,0.011826579915359616,0.040305055864155295,9.431416739709675,0.24664805192683484
118,0.07343830741941929,0.022485722796991466,1.0577871025539936,0.29184029446914794,0.006640700181014835,0.6991810121573507,1.0688298931811004,0.0011337013822048901,0.003693236317485571,5.658310358040034,0.03599932198060835
119,0.8268346360325813,0.19067619562149046,0.5481350767891854,0.9692060912027955,0.0109930614894256,0.33269937573932107,0.528287569945678,0.027708440870046615,0.09394534500315786,25.849979544989765,0.21211051009591833
120,0.7761356875300407,0.14850157326087354,1.0073557197116316,1.1946108794771135,0.004804037581197918,0.23294596252962946,0.8379222862422465,0.017631959645077584,0.05304777631536126,2.9785974876955152,0.07304209025583447
121,0.030349225774407386,0.27986042927019295,0.5912264940794557,0.6171569969505072,0.00909437241498381,0.8691336202900856,0.30088894041255115,0.01355484366416931,0.04930576859042049,21.551518218405544,0.31178444832397817
122,0.48805726592428983,0.07798090456984937,0.8710469437297435,0.8631337121129037,0.013161998027935624,1.1656579058151693,1.0150386076420546,0.003623698521405458,0.00640136729925871,19.403285933844746,0.025299638950165227
123,0.7244910810608417,0.2008499149419367,0.36153461774811146,0.40061900867149236,0.0024850629083812237,0.5114307249896228,0.4023562924005091,0.029437207477167247,0.09124651215970517,12.111030809395015,0.20790807552975346
124,0.6079951131623238,0.032007733760401606,0.7030788393691183,0.1780344769358635,0.0009461892955005169,0.2874321211129427,1.120477434946224,0.003961088117212057,0.02261258186772466,23.05972608020529,0.0386294720980026
125,0.3580110503267497,0.16303029416128992,0.9438375073019416,0.8079993243329228,0.01282772951759398,0.8146496551577002,0.5844262067694217,0.02297777929343283,0.07503511300310493,4.4013921796344215,0.10946259987824429
126,0.16131691964343192,0.10648707317188381,0.47081705057062206,0.49558056658133864,0.009461397849954664,1.0752359265927225,0.732772448239848,0.019843448242172598,0.0680865677073598,6.606533836852758,0.054719502102415364
127,0.8936437709070743,0.2290197717305273,0.8042278246954084,1.0428325351327659,0.00631020791362971,0.6018548976629972,0.11854758863337339,0.008969514481723308,0.0342671737074852,13.883030256163329,0.043421683411475724
128,0.01,0.01,1.1,1.25,0.015,0.1,1.25,0.03,0.0,26.0,0.04102114996812434
129,0.983336976216842,0.01,1.1,1.25,0.015,1.25,0.7020255877079684,0.03,0.0,26.0,0.04055895575155121
130,1.0,0.01,1.1,1.25,0.0,0.1,0.1,0.0,0.0,0.10000000000000009,0.04102114996812434
131,1.0,0.01,1.1,1.25,0.0,1.25,1.25,0.0,0.0,0.1,0.03972482245778595
132,0.01,0.01,0.35,0.15,0.015,0.1,0.1,0.0,0.0,26.0,0.04102114996812434
133,1.0,0.01,1.1,1.25,0.015,0.1,0.3193862509825802,0.03,0.0,0.1,0.03960506779150383
134,0.01,0.01,1.1,1.25,0.0,1.25,0.1,0.03,0.1,0.10000000000000142,0.04102114996812434
135,0.01,0.01,0.35,1.25,0.015,0.1,0.8976757194283954,0.03,0.0,26.0,0.04101055964615285
136,0.41426720765364167,0.01,0.4127269312880738,1.1861031125310078,0.015,1.25,0.6165336945893035,0.03,0.1,17.337878428991274,0.03557516729433504
137,0.01,0.01,1.1,1.25,0.015,1.25,0.1,0.03,0.0,26.0,0.04102114996812434
138,1.0,0.01,1.1,1.25,0.015,1.25,0.8266167733786414,0.03,0.0,0.1,0.039877920806763306
139,0.01,0.17448416153429416,1.1,1.166022325844466,0.015,0.1,1.25,0.0,0.0,0.1,0.03926333486228716
140,1.0,0.01,0.35,1.25,0.0,0.1,1.25,0.0,0.1,26.0,0.03994016383819885
141,1.0,0.01,1.1,0.15,0.015,1.25,0.6731539468915744,0.0,0.1,0.1,0.035282577484823906
142,1.0,0.01,1.1,1.25,0.015,0.1,1.1683448744689935,0.03,0.0,0.1,0.03964629104373174
143,1.0,0.3,1.1,1.25,0.0,0.1,0.1,0.03,0.1,0.1,0.04102114996812434
144,0.01,0.3,1.1,1.25,0.015,0.1,1.25,0.0,0.1,0.10000000000000009,0.10414999481361588
145,0.01,0.01,0.35,1.25,0.0,0.1,0.1,0.03,0.1,26.0,0.04102114996812434
